09:50:00,02/17/2016,-0.940174221,0.286162183,0.875113732
09:50:01,02/17/2016,0.894151704,-0.352423398,0.719228811
09:50:01,02/17/2016,0.711774242,-0.818444704,0.253408019
09:50:01,02/17/2016,-0.684970539,-0.994375467,-0.529902589
09:50:01,02/17/2016,-0.311520767,0.027811396,-0.428805489
09:50:01,02/17/2016,0.375566956,-0.511428454,-0.314309006
09:50:02,02/17/2016,0.25284915,0.582730152,-0.357395818
09:50:03,02/17/2016,0.028703858,-0.871724684,0.523207436
09:50:04,02/17/2016,-0.509508028,0.571877549,0.435161766
09:50:05,02/17/2016,-0.312488897,0.238536772,0.135996533
09:50:06,02/17/2016,-0.595384699,-0.538229334,-0.113271708
09:50:07,02/17/2016,0.192603941,-0.34923175,0.056042901
09:50:08,02/17/2016,0.226783934,0.958392793,-0.247133798
09:50:09,02/17/2016,0.213723362,-0.697925413,-0.472927559
09:50:09,02/17/2016,0.923663189,0.420719233,0.187817202
09:50:09,02/17/2016,0.147674935,0.987373909,0.800955224
09:50:09,02/17/2016,-0.538486202,0.641444414,-0.405400046
09:50:09,02/17/2016,0.251466624,0.295139628,0.09266606
09:50:09,02/17/2016,-0.600847832,-0.206485146,0.146335695
09:50:10,02/17/2016,-0.213961858,-0.425583256,0.850567172
09:50:11,02/17/2016,-0.005290513,0.934674741,0.621597874
09:50:11,02/17/2016,0.591748649,0.605059478,-0.33186955
09:50:11,02/17/2016,-0.113523424,-0.900758023,-0.806247661
09:50:11,02/17/2016,-0.683761881,-0.42915955,-0.591528639
09:50:11,02/17/2016,0.129428556,0.20746652,0.663457903
09:50:11,02/17/2016,0.117730245,-0.08261494,0.59437105
09:50:11,02/17/2016,0.950736417,0.911144596,-0.538253324
09:50:11,02/17/2016,0.616871696,-0.750023987,-0.931443227
09:50:11,02/17/2016,0.70119134,-0.905390293,0.490815348
09:50:11,02/17/2016,0.203458941,0.652304658,-0.603359477
09:50:11,02/17/2016,-0.495307051,-0.807553589,-0.917474661
09:50:11,02/17/2016,-0.294964045,0.235906284,-0.732623146
09:50:11,02/17/2016,0.01973408,-0.992232034,0.055085447
09:50:11,02/17/2016,-0.29558563,0.65469629,-0.414490238
09:50:12,02/17/2016,-0.633637338,-0.637792362,-0.325552507
09:50:13,02/17/2016,0.028609239,0.3794647,-0.062170888
09:50:13,02/17/2016,0.413155843,-0.486819024,-0.043519981
09:50:14,02/17/2016,-0.551787746,0.297894601,-0.434042216
09:50:14,02/17/2016,0.747345759,0.143662143,0.647018085
09:50:14,02/17/2016,0.528322201,0.610011572,-0.021704576
09:50:14,02/17/2016,-0.826651934,0.77291945,-0.672167102
09:50:15,02/17/2016,-0.528299772,-0.69758265,0.960123139
09:50:16,02/17/2016,0.211427811,-0.005366173,0.312209744
09:50:16,02/17/2016,-0.652459287,0.540555338,0.379380818
09:50:16,02/17/2016,0.851837139,0.618120398,-0.40364982
09:50:16,02/17/2016,0.602176437,0.45880447,-0.105257421
09:50:17,02/17/2016,-0.22268669,0.407768513,-0.126638919
09:50:18,02/17/2016,-0.162282658,0.956006487,0.086688476
09:50:19,02/17/2016,0.935386636,-0.254351659,-0.49233179
09:50:19,02/17/2016,-0.89768089,0.019686851,-0.19689266
09:50:19,02/17/2016,-0.810065527,-0.015373547,-0.099363942
09:50:20,02/17/2016,-0.492021647,-0.101352205,0.278227916
09:50:20,02/17/2016,-0.935365556,0.201951602,-0.953642088
09:50:21,02/17/2016,0.632701601,0.250804962,0.373707584
09:50:21,02/17/2016,0.516596186,0.49788886,0.134681042
09:50:21,02/17/2016,-0.12905745,-0.999618775,0.020355058
09:50:21,02/17/2016,-0.583352083,0.289945474,0.009795908
09:50:21,02/17/2016,0.518302703,-0.948660253,-0.129656298
09:50:22,02/17/2016,-0.257984002,-0.326229337,0.272843913
09:50:22,02/17/2016,-0.930561124,-0.950891339,-0.92114758
09:50:22,02/17/2016,0.878583252,0.238592747,-0.243382243
09:50:22,02/17/2016,-0.016584707,0.40455229,0.113594865
09:50:22,02/17/2016,-0.663104173,-0.034143409,-0.519471406
09:50:22,02/17/2016,0.866481666,-0.120021123,-0.127946897
09:50:23,02/17/2016,0.261219452,-0.864878678,0.270991294
09:50:24,02/17/2016,-0.244173807,0.028603871,-0.36900166
09:50:24,02/17/2016,0.156558133,-0.580549045,-0.210496028
09:50:24,02/17/2016,-0.139126331,-0.595843253,0.486924935
09:50:24,02/17/2016,0.541091666,-0.16590731,-0.157671073
09:50:24,02/17/2016,-0.303316599,-0.2725339,0.591377803
09:50:25,02/17/2016,-0.059608774,0.561034914,0.310206385
09:50:25,02/17/2016,0.193484281,-0.848391825,0.686982389
09:50:25,02/17/2016,-0.700837253,-0.798526407,-0.620976775
09:50:26,02/17/2016,0.901021308,-0.681281228,-0.921665398
09:50:27,02/17/2016,-0.834634496,0.17605382,-0.966207568
09:50:27,02/17/2016,-0.484847895,0.331277585,-0.738758729
09:50:28,02/17/2016,0.459365144,0.585473877,-0.703755917
09:50:28,02/17/2016,-0.078334029,-0.733283372,-0.436400342
09:50:29,02/17/2016,0.311255031,-0.274288046,-0.957807182
09:50:29,02/17/2016,-0.275651449,-0.969238941,0.145166653
09:50:30,02/17/2016,0.510436077,0.571998191,0.510000693
09:50:31,02/17/2016,0.942638549,-0.661456457,0.158811561
09:50:31,02/17/2016,0.747297559,0.322193741,0.886190078
09:50:32,02/17/2016,0.243213078,0.178766111,-0.846325632
09:50:33,02/17/2016,0.700251119,0.32285376,0.539305328
09:50:33,02/17/2016,0.197346786,0.666034268,0.945812029
09:50:34,02/17/2016,-0.224936722,-0.212760212,0.284325992
09:50:35,02/17/2016,-0.031963518,-0.306371005,0.830465981
09:50:36,02/17/2016,0.841336022,-0.835135262,-0.179338001
09:50:37,02/17/2016,0.387152889,0.935952996,0.799963042
09:50:38,02/17/2016,-0.878351251,-0.29064222,-0.533562924
09:50:39,02/17/2016,-0.534046395,-0.616637765,-0.705796325
09:50:39,02/17/2016,-0.451208977,0.495713255,-0.802495857
09:50:39,02/17/2016,-0.167625402,-0.959936225,0.301744867
09:50:39,02/17/2016,0.906288925,0.853951676,-0.411853703
09:50:39,02/17/2016,-0.766382197,0.724178194,-0.574681625
09:50:39,02/17/2016,0.234702688,-0.12412738,0.81383987
09:50:39,02/17/2016,0.753183985,-0.381119049,0.255857571
09:50:39,02/17/2016,0.238489206,-0.335137496,-0.236021949
09:50:40,02/17/2016,-0.625680049,0.878277879,-0.641573612
09:50:40,02/17/2016,-0.43849741,0.298779152,0.224790213
09:50:40,02/17/2016,-0.282843845,0.468635404,-0.459959905
09:50:41,02/17/2016,-0.123670573,0.894078173,0.769211981
09:50:42,02/17/2016,-0.816254973,0.973800851,-0.569912474
09:50:42,02/17/2016,-0.741595515,-0.601214153,-0.013531735
09:50:43,02/17/2016,-0.821474099,-0.42278242,0.695327792
09:50:44,02/17/2016,0.092496812,0.716487033,-0.668388023
09:50:44,02/17/2016,-0.288436219,-0.959771677,0.300990042
09:50:44,02/17/2016,0.994204578,-0.17988217,0.279272533
09:50:45,02/17/2016,0.714514824,-0.746172448,-0.381121086
09:50:46,02/17/2016,-0.288696305,0.975546794,-0.565361466
09:50:46,02/17/2016,-0.862197341,-0.223031578,0.240345762
09:50:46,02/17/2016,0.396017983,-0.437339755,-0.627072846
09:50:46,02/17/2016,0.761639726,0.771248661,-0.968977341
09:50:47,02/17/2016,0.636460468,0.044526204,0.532999186
09:50:48,02/17/2016,-0.099509767,-0.839639833,0.098671789
09:50:48,02/17/2016,-0.209036902,0.613159874,-0.780943333
09:50:49,02/17/2016,-0.908717478,-0.177553192,0.02401852
09:50:50,02/17/2016,-0.210020258,0.44093398,0.282458389
09:50:51,02/17/2016,-0.398457315,0.072702477,0.609726774
09:50:51,02/17/2016,0.123338912,0.552626313,0.331663438
09:50:52,02/17/2016,0.944071343,0.327005548,-0.707920449
09:50:53,02/17/2016,-0.114247654,-0.876970574,-0.567089041
09:50:54,02/17/2016,-0.643562516,0.357987488,0.966674533
09:50:54,02/17/2016,0.683007861,-0.515316842,0.059082732
09:50:55,02/17/2016,0.971978643,-0.371545714,-0.117990811
09:50:55,02/17/2016,0.000518418,0.247799307,0.610983764
09:50:56,02/17/2016,0.408620818,-0.875500581,0.384813755
09:50:56,02/17/2016,0.973693441,-0.26300364,0.723993343
09:50:57,02/17/2016,-0.520818831,0.212742038,-0.001013974
09:50:57,02/17/2016,0.323220312,-0.315525999,0.599919844
09:50:58,02/17/2016,-0.48957598,-0.590842292,0.235017072
09:50:58,02/17/2016,0.270613626,0.6626818,0.600697884
09:50:59,02/17/2016,0.652328578,0.375880362,0.688392773
09:50:59,02/17/2016,0.337836269,-0.72723489,-0.248274783
09:51:00,02/17/2016,-0.912435722,-0.021809505,-0.865371097
09:51:01,02/17/2016,0.807760712,-0.894028353,0.392955929
09:51:02,02/17/2016,0.737287232,-0.702120729,-0.645102456
09:51:02,02/17/2016,0.027766612,0.048639457,-0.454983674
09:51:03,02/17/2016,-0.180450529,0.419671468,0.243902692
09:51:03,02/17/2016,-0.452480982,-0.596192231,0.341825368
09:51:03,02/17/2016,-0.835672621,0.872303139,-0.136794616
09:51:03,02/17/2016,0.227660003,0.960489744,-0.709872574
09:51:04,02/17/2016,-0.593939143,-0.687097924,-0.231107413
09:51:04,02/17/2016,0.263340189,0.900777936,0.141987417
09:51:04,02/17/2016,-0.766864138,0.556144761,-0.939054149
09:51:04,02/17/2016,-0.101297529,-0.726698574,-0.787657307
